code,home_team,home_score,away_team,away_score,official_1,official_2,home_outcome,away_outcome
2014020674,Winnipeg Jets,3,Arizona Coyotes,3,Jean Hebert,Brad Watson,0,0
2014020675,Detroit Red Wings,6,Buffalo Sabres,4,Chris Lee,Steve Kozari,1,0
2014020676,New York Islanders,7,Philadelphia Flyers,4,Kelly Sutherland,Kyle Rehman,1,0
2014020677,Toronto Maple Leafs,1,Carolina Hurricanes,4,Dave Jackson,Greg Kimmerly,0,1
2014020678,Florida Panthers,1,Vancouver Canucks,2,Paul Devorski,Furman Furman,0,1
2014020679,St. Louis Blues,3,Colorado Avalanche,1,Ghislain Hebert,Eric Furlatt,1,0
2014020680,Minnesota Wild,1,Columbus Blue Jackets,3,Mike Leggo,Chris Rooney,0,1
2014020681,Los Angeles Kings,1,Calgary Flames,2,Francois St-Laurent,Thomas John Luxmore,0,1
2014020682,San Jose Sharks,2,New Jersey Devils,5,Tim Peel,Darcy Burchell,0,1
2014020683,New York Rangers,3,Ottawa Senators,2,Greg Kimmerly,Brad Meier,1,0
2014020684,Philadelphia Flyers,3,Pittsburgh Penguins,2,Kelly Sutherland,Kevin Pollock,1,0
2014020685,Washington Capitals,4,Edmonton Oilers,4,Dan O'Rourke,Justin St. Pierre ,0,0
2014020686,Montréal Canadiens,2,Nashville Predators,1,Marc Joannette,Jon McIsaac,1,0
2014020687,Detroit Red Wings,4,Minnesota Wild,4,Francis Charron,Brad Watson,0,0
2014020688,Tampa Bay Lightning,4,Vancouver Canucks,1,Paul Devorski,Dan O'Halloran,1,0
2014020689,Chicago Blackhawks,6,Arizona Coyotes,1,Chris Rooney,Tom Chmielewski,1,0
2014020690,Dallas Stars,1,Boston Bruins,3,Rob Martell,Steve Kozari,0,1
2014020691,Ottawa Senators,4,Toronto Maple Leafs,3,Frederick L'Ecuyer,Marc Joannette,1,0
2014020692,Pittsburgh Penguins,2,Chicago Blackhawks,2,Wes McCauley,Brad Meier,0,0
2014020693,Winnipeg Jets,4,Columbus Blue Jackets,0,Dave Jackson,Ghislain Hebert,1,0
2014020694,Colorado Avalanche,2,Boston Bruins,2,Rob Martell,Tom Kowal,0,0
2014020695,Anaheim Ducks,6,Calgary Flames,3,Gord Dwyer,Tim Peel,1,0
2014020696,San Jose Sharks,4,Los Angeles Kings,2,Mike Leggo,Ian Walsh,1,0
2014020697,New York Islanders,4,New York Rangers,1,Kelly Sutherland,Justin St. Pierre ,1,0
2014020698,Philadelphia Flyers,3,Arizona Coyotes,3,Frederick L'Ecuyer,Francois St-Laurent,0,0
2014020699,Pittsburgh Penguins,5,Winnipeg Jets,3,Mike Leggo,Rob Martell,1,0
2014020700,Carolina Hurricanes,4,Tampa Bay Lightning,2,Wes McCauley,Thomas John Luxmore,1,0
2014020701,Columbus Blue Jackets,4,Washington Capitals,3,Brad Watson,Eric Furlatt,1,0
2014020702,Montréal Canadiens,3,Dallas Stars,2,Jean Hebert,Marc Joannette,1,0
2014020703,Florida Panthers,4,Detroit Red Wings,5,Dan O'Halloran,Steve Kozari,0,1
2014020704,Nashville Predators,4,Colorado Avalanche,3,Paul Devorski,Garrett Rank,1,0
2014020705,Calgary Flames,4,Buffalo Sabres,1,Tom Kowal,Brad Meier,1,0
2014020706,Edmonton Oilers,1,Minnesota Wild,2,Brian Pochmara,Greg Kimmerly,0,1
2014020707,Vancouver Canucks,0,Anaheim Ducks,4,Kevin Pollock,Tom Chmielewski,0,1
2014020708,New Jersey Devils,1,Toronto Maple Leafs,1,Francis Charron,Ian Walsh,0,0
2014020709,Washington Capitals,4,Pittsburgh Penguins,0,Tim Peel,Graham Skilliter,1,0
2014020710,Los Angeles Kings,4,Chicago Blackhawks,3,Gord Dwyer,Kyle Rehman,1,0
2014020711,New York Islanders,2,Boston Bruins,5,Kelly Sutherland,Mark Lemelin,0,1
2014020712,New York Rangers,0,Montréal Canadiens,1,Brad Watson,Steve Kozari,0,1
2014020713,Philadelphia Flyers,5,Winnipeg Jets,2,Justin St. Pierre ,Ian Walsh,1,0
2014020714,Toronto Maple Leafs,1,Arizona Coyotes,3,Chris Rooney,Francis Charron,0,1
2014020715,Ottawa Senators,3,Dallas Stars,6,Mike Leggo,Jean Hebert,0,1
2014020716,Tampa Bay Lightning,5,Detroit Red Wings,1,Marc Joannette,Francois St-Laurent,1,0
2014020717,Florida Panthers,3,Columbus Blue Jackets,2,Paul Devorski,Ghislain Hebert,1,0
2014020718,St. Louis Blues,4,Nashville Predators,4,Rob Martell,Eric Furlatt,0,0
2014020719,Calgary Flames,0,Minnesota Wild,1,Brian Pochmara,Greg Kimmerly,0,1
2014020720,Edmonton Oilers,3,Buffalo Sabres,2,Chris Lee,Kevin Pollock,1,0
2014020721,San Jose Sharks,6,Anaheim Ducks,3,Gord Dwyer,Tom Kowal,1,0
2014020722,New Jersey Devils,1,Pittsburgh Penguins,2,Justin St. Pierre ,Steve Kozari,0,1
2014020723,Carolina Hurricanes,2,St. Louis Blues,2,Graham Skilliter,Brad Meier,0,0
2014020724,Colorado Avalanche,3,Nashville Predators,0,Wes McCauley,Tom Chmielewski,1,0
2014020725,Vancouver Canucks,5,Buffalo Sabres,2,Brian Pochmara,Greg Kimmerly,1,0
2014020726,Anaheim Ducks,1,Chicago Blackhawks,4,Dan O'Rourke,Kyle Rehman,0,1
2014020727,Montréal Canadiens,1,Washington Capitals,0,Mike Leggo,Francis Charron,1,0
2014020728,Detroit Red Wings,4,New York Islanders,1,Chris Rooney,Eric Furlatt,1,0
2014020729,Ottawa Senators,7,Arizona Coyotes,2,Dan O'Halloran,Rob Martell,1,0
2014020730,Boston Bruins,3,Los Angeles Kings,1,Kelly Sutherland,Marc Joannette,1,0
2014020731,New Jersey Devils,3,Florida Panthers,1,Justin St. Pierre ,Brad Watson,1,0
2014020732,New York Rangers,4,Carolina Hurricanes,1,Tim Peel,Ghislain Hebert,1,0
2014020733,Philadelphia Flyers,1,Toronto Maple Leafs,0,Paul Devorski,Graham Skilliter,1,0
2014020734,Winnipeg Jets,2,Dallas Stars,5,Dave Jackson,Kevin Pollock,0,1
2014020735,Tampa Bay Lightning,3,Columbus Blue Jackets,1,Ian Walsh,Brad Meier,1,0
2014020736,Calgary Flames,4,Edmonton Oilers,2,Jean Hebert,Chris Lee,1,0
2014020737,San Jose Sharks,2,Chicago Blackhawks,0,Dan O'Rourke,Frederick L'Ecuyer,1,0
2014020738,Montréal Canadiens,2,Arizona Coyotes,3,Mike Leggo,Garrett Rank,0,1
2014020739,Washington Capitals,3,St. Louis Blues,4,Gord Dwyer,Francois St-Laurent,0,1
2014020740,Pittsburgh Penguins,0,Nashville Predators,4,Eric Furlatt,Steve Kozari,0,1
2014020741,Vancouver Canucks,2,Minnesota Wild,4,Wes McCauley,Kyle Rehman,0,1
2014020742,New York Rangers,6,Florida Panthers,3,Brad Meier,Thomas John Luxmore,1,0
2014020743,Calgary Flames,5,Winnipeg Jets,2,Dan O'Halloran,Jean Hebert,1,0
2014020744,San Jose Sharks,4,Edmonton Oilers,4,Wes McCauley,Frederick L'Ecuyer,0,0
2014020745,New Jersey Devils,2,Ottawa Senators,1,Brian Pochmara,Brad Meier,1,0
2014020746,New York Islanders,2,Florida Panthers,4,Francis Charron,Chris Lee,0,1
2014020747,Washington Capitals,4,Los Angeles Kings,0,Paul Devorski,Tom Kowal,1,0
2014020748,Columbus Blue Jackets,1,Arizona Coyotes,4,Justin St. Pierre ,Greg Kimmerly,0,1
2014020749,Montréal Canadiens,2,Buffalo Sabres,3,Gord Dwyer,Kevin Pollock,0,1
2014020750,St. Louis Blues,2,Tampa Bay Lightning,1,Tim Peel,Tom Chmielewski,1,0
2014020751,Nashville Predators,4,Toronto Maple Leafs,3,Dan O'Rourke,Rob Martell,1,0
2014020752,Minnesota Wild,3,Chicago Blackhawks,0,Marc Joannette,Trevor Hanson,1,0
2014020753,Dallas Stars,2,Colorado Avalanche,2,Ghislain Hebert,Steve Kozari,0,0
2014020754,Vancouver Canucks,3,Winnipeg Jets,2,Dan O'Halloran,Jean Hebert,1,0
2014020755,Anaheim Ducks,5,Carolina Hurricanes,4,Frederick L'Ecuyer,Brad Watson,1,0
2014020756,New York Rangers,3,Boston Bruins,2,Tom Kowal,Francois St-Laurent,1,0
2014020757,Edmonton Oilers,0,Pittsburgh Penguins,2,Dan O'Halloran,Graham Skilliter,0,1
2014020758,Calgary Flames,3,San Jose Sharks,1,Chris Rooney,Kyle Rehman,1,0
2014020759,Buffalo Sabres,0,St. Louis Blues,3,Brian Pochmara,Ghislain Hebert,0,1
2014020760,Philadelphia Flyers,2,New York Islanders,2,Rob Martell,Kevin Pollock,0,0
2014020761,Ottawa Senators,1,Washington Capitals,2,Gord Dwyer,Chris Lee,0,1
2014020762,Florida Panthers,3,Los Angeles Kings,2,Francis Charron,Dave Jackson,1,0
2014020763,Nashville Predators,2,Anaheim Ducks,5,Marc Joannette,Mark Lemelin,0,1
2014020764,Dallas Stars,3,Tampa Bay Lightning,5,Dan O'Rourke,Eric Furlatt,0,1
2014020765,Colorado Avalanche,0,Detroit Red Wings,3,Justin St. Pierre ,Brad Watson,0,1
2014020766,Arizona Coyotes,1,Carolina Hurricanes,1,Mike Leggo,Trevor Hanson,0,0
2014020767,Vancouver Canucks,1,San Jose Sharks,5,Chris Rooney,Ian Walsh,0,1
2014020768,New Jersey Devils,4,Toronto Maple Leafs,1,Tom Kowal,Kyle Rehman,1,0
2014020769,Washington Capitals,2,Anaheim Ducks,2,Wes McCauley,Rob Martell,0,0
2014020770,Columbus Blue Jackets,7,St. Louis Blues,1,Paul Devorski,Kendrick Nicholson,1,0
2014020771,Winnipeg Jets,1,Chicago Blackhawks,2,Tim Peel,Steve Kozari,0,1
2014020772,Calgary Flames,0,Pittsburgh Penguins,4,Chris Rooney,Ian Walsh,0,1
2014020773,Nashville Predators,3,New York Rangers,2,Francis Charron,Frederick L'Ecuyer,1,0
2014020774,Tampa Bay Lightning,2,Los Angeles Kings,4,Dave Jackson,Greg Kimmerly,0,1
2014020775,Boston Bruins,2,New York Islanders,1,Dan O'Rourke,Jean Hebert,1,0
2014020776,Buffalo Sabres,3,Dallas Stars,2,Francois St-Laurent,Furman Furman,1,0
2014020777,Toronto Maple Leafs,5,Edmonton Oilers,1,Brian Pochmara,Kevin Pollock,1,0
2014020778,Montréal Canadiens,6,New Jersey Devils,2,Dan O'Halloran,Marc Joannette,1,0
2014020779,Ottawa Senators,1,Columbus Blue Jackets,4,Kelly Sutherland,Ghislain Hebert,0,1
2014020780,Minnesota Wild,1,Colorado Avalanche,0,Chris Lee,Steve Kozari,1,0
2014020781,Arizona Coyotes,1,Detroit Red Wings,3,Graham Skilliter,Eric Furlatt,0,1
2014020782,Vancouver Canucks,5,Pittsburgh Penguins,0,Gord Dwyer,Brad Meier,1,0
2014020783,San Jose Sharks,4,Carolina Hurricanes,5,Mike Leggo,Justin St. Pierre ,0,1
2014020784,St. Louis Blues,2,Chicago Blackhawks,4,Wes McCauley,Tom Kowal,0,1
2014020785,Florida Panthers,2,Nashville Predators,2,Dave Jackson,Greg Kimmerly,0,0
2014020786,Washington Capitals,1,Philadelphia Flyers,3,Tim Peel,Kyle Rehman,0,1
2014020787,Buffalo Sabres,2,New York Islanders,3,Kelly Sutherland,Jean Hebert,0,1
2014020788,Tampa Bay Lightning,5,Anaheim Ducks,3,Francis Charron,Rob Martell,1,0
2014020789,New York Rangers,2,Dallas Stars,3,Paul Devorski,Frederick L'Ecuyer,0,1
2014020790,Winnipeg Jets,5,Colorado Avalanche,3,Chris Rooney,Ian Walsh,1,0
2014020791,Boston Bruins,1,Montréal Canadiens,3,Dan O'Rourke,Ghislain Hebert,0,1
2014020792,New Jersey Devils,1,Edmonton Oilers,2,Paul Devorski,Kyle Rehman,0,1
2014020793,Columbus Blue Jackets,3,Los Angeles Kings,4,Dan O'Halloran,Graham Skilliter,0,1
2014020794,Minnesota Wild,5,Vancouver Canucks,3,Justin St. Pierre ,Tom Kowal,1,0
2014020795,Chicago Blackhawks,2,Arizona Coyotes,2,Wes McCauley,Thomas John Luxmore,0,0
2014020796,San Jose Sharks,1,Calgary Flames,4,Brad Watson,Eric Furlatt,0,1
2014020797,Boston Bruins,3,Dallas Stars,5,Chris Rooney,Francis Charron,0,1
2014020798,Buffalo Sabres,1,Ottawa Senators,2,Dan O'Halloran,Greg Kimmerly,0,1
2014020799,New York Islanders,3,Edmonton Oilers,2,Dave Jackson,Marc Joannette,1,0
2014020800,Toronto Maple Leafs,4,New York Rangers,5,Ian Walsh,Steve Kozari,0,1
2014020801,Montréal Canadiens,2,Philadelphia Flyers,1,Dan O'Rourke,Furman Furman,1,0
2014020802,Florida Panthers,6,Anaheim Ducks,2,Frederick L'Ecuyer,Kevin Pollock,1,0
2014020803,St. Louis Blues,2,Arizona Coyotes,1,Brian Pochmara,Chris Lee,1,0
2014020804,Nashville Predators,3,Tampa Bay Lightning,2,Gord Dwyer,Graham Skilliter,1,0
2014020805,Winnipeg Jets,2,Minnesota Wild,1,Kelly Sutherland,Trevor Hanson,1,0
2014020806,Pittsburgh Penguins,4,Detroit Red Wings,1,Mike Leggo,Marc Joannette,1,0
2014020807,Chicago Blackhawks,4,Vancouver Canucks,5,Gord Dwyer,Chris Lee,0,1
2014020808,San Jose Sharks,4,Washington Capitals,5,Rob Martell,Brad Meier,0,1
2014020809,New York Islanders,3,Toronto Maple Leafs,2,Paul Devorski,Ghislain Hebert,1,0
2014020810,Carolina Hurricanes,1,Anaheim Ducks,2,Justin St. Pierre ,Brad Watson,0,1
2014020811,Montréal Canadiens,3,Edmonton Oilers,4,Chris Rooney,Eric Furlatt,0,1
2014020812,Ottawa Senators,4,Pittsburgh Penguins,4,Dan O'Rourke,Ian Walsh,0,0
2014020813,Tampa Bay Lightning,3,St. Louis Blues,6,Jean Hebert,Kevin Pollock,0,1
2014020814,Nashville Predators,3,Winnipeg Jets,1,Frederick L'Ecuyer,Marc Joannette,1,0
2014020815,Minnesota Wild,2,Florida Panthers,1,Kelly Sutherland,Tim Peel,1,0
2014020816,Colorado Avalanche,3,New York Rangers,6,Graham Skilliter,Francois St-Laurent,0,1
2014020817,Los Angeles Kings,5,Calgary Flames,3,Rob Martell,Brad Meier,1,0
2014020818,Columbus Blue Jackets,4,Philadelphia Flyers,3,Wes McCauley,Francis Charron,1,0
2014020819,Chicago Blackhawks,3,New Jersey Devils,1,Brad Watson,Tom Chmielewski,1,0
2014020820,Dallas Stars,2,Florida Panthers,0,Graham Skilliter,Chris Lee,1,0
2014020821,Arizona Coyotes,2,San Jose Sharks,4,Dave Jackson,Brian Pochmara,0,1
2014020822,Vancouver Canucks,5,Boston Bruins,2,Mike Leggo,Tom Kowal,1,0
2014020823,Ottawa Senators,7,Edmonton Oilers,2,Marc Joannette,Thomas John Luxmore,1,0
2014020824,Montréal Canadiens,1,Toronto Maple Leafs,1,Kyle Rehman,Steve Kozari,0,0
2014020825,Detroit Red Wings,4,Winnipeg Jets,4,Wes McCauley,Tom Chmielewski,0,0
2014020826,New York Islanders,6,Columbus Blue Jackets,3,Justin St. Pierre ,Eric Furlatt,1,0
2014020827,Nashville Predators,3,New Jersey Devils,1,Ghislain Hebert,Kevin Pollock,1,0
2014020828,Minnesota Wild,6,Carolina Hurricanes,3,Dan O'Halloran,Greg Kimmerly,1,0
2014020829,Arizona Coyotes,1,New York Rangers,5,Gord Dwyer,Tim Peel,0,1
2014020830,Colorado Avalanche,4,Dallas Stars,1,Dave Jackson,Rob Martell,1,0
2014020831,Calgary Flames,3,Vancouver Canucks,2,Mike Leggo,Kelly Sutherland,1,0
2014020832,Los Angeles Kings,3,Washington Capitals,1,Brian Pochmara,Francois St-Laurent,1,0
2014020833,Chicago Blackhawks,1,Pittsburgh Penguins,1,Frederick L'Ecuyer,Brad Watson,0,0
2014020834,Florida Panthers,1,St. Louis Blues,1,Jean Hebert,Kevin Pollock,0,0
2014020835,Buffalo Sabres,1,Philadelphia Flyers,2,Wes McCauley,Chris Rooney,0,1
2014020836,Anaheim Ducks,3,Washington Capitals,5,Graham Skilliter,Tom Kowal,0,1
2014020837,San Jose Sharks,2,Tampa Bay Lightning,5,Tim Peel,Chris Lee,0,1
2014020838,New York Islanders,5,New York Rangers,6,Greg Kimmerly,Brad Watson,0,1
2014020839,Ottawa Senators,3,Carolina Hurricanes,6,Chris Rooney,Kyle Rehman,0,1
2014020840,Detroit Red Wings,0,Montréal Canadiens,2,Justin St. Pierre ,Dan O'Halloran,0,1
2014020841,Winnipeg Jets,4,Edmonton Oilers,4,Mike Leggo,Kelly Sutherland,0,0
2014020842,Colorado Avalanche,5,Arizona Coyotes,2,Ghislain Hebert,Eric Furlatt,1,0
2014020843,Calgary Flames,4,Boston Bruins,3,Francis Charron,Ian Walsh,1,0
2014020844,Vancouver Canucks,3,Minnesota Wild,2,Dan O'Rourke,Rob Martell,1,0
2014020845,Los Angeles Kings,3,Tampa Bay Lightning,2,Brad Meier,Trevor Hanson,1,0
2014020846,New Jersey Devils,1,Buffalo Sabres,1,Dave Jackson,Mark Lemelin,0,0
2014020847,Philadelphia Flyers,2,Columbus Blue Jackets,5,Brian Pochmara,Greg Kimmerly,0,1
2014020848,Pittsburgh Penguins,1,Washington Capitals,3,Justin St. Pierre ,Kevin Pollock,0,1
2014020849,Carolina Hurricanes,1,New York Islanders,4,Francois St-Laurent,Garrett Rank,0,1
2014020850,Toronto Maple Leafs,2,Florida Panthers,3,Wes McCauley,Dan O'Halloran,0,1
2014020851,St. Louis Blues,1,Dallas Stars,4,Gord Dwyer,Eric Furlatt,0,1
2014020852,Nashville Predators,5,San Jose Sharks,1,Jean Hebert,Steve Kozari,1,0
2014020853,Ottawa Senators,4,Montréal Canadiens,2,Brian Pochmara,Rob Martell,1,0
2014020854,Chicago Blackhawks,2,Detroit Red Wings,2,Ghislain Hebert,Francois St-Laurent,0,0
2014020855,Calgary Flames,2,Minnesota Wild,3,Francis Charron,Marc Joannette,0,1
2014020856,Colorado Avalanche,1,Los Angeles Kings,4,Frederick L'Ecuyer,Gord Dwyer,0,1
2014020857,Edmonton Oilers,3,Boston Bruins,3,Dan O'Rourke,Ian Walsh,0,0
2014020858,Anaheim Ducks,1,Tampa Bay Lightning,4,Mike Leggo,Paul Devorski,0,1
2014020859,New York Islanders,5,Nashville Predators,2,Chris Rooney,Graham Skilliter,1,0
2014020860,New York Rangers,4,Vancouver Canucks,4,Dave Jackson,Ghislain Hebert,0,0
2014020861,Philadelphia Flyers,2,Buffalo Sabres,2,Kelly Sutherland,Kyle Rehman,0,0
2014020862,Pittsburgh Penguins,1,Columbus Blue Jackets,2,Steve Kozari,Furman Furman,0,1
2014020863,Washington Capitals,5,Winnipeg Jets,1,Greg Kimmerly,Eric Furlatt,1,0
2014020864,Montréal Canadiens,2,Florida Panthers,2,Rob Martell,Chris Lee,0,0
2014020865,Dallas Stars,2,San Jose Sharks,5,Frederick L'Ecuyer,Tim Peel,0,1
2014020866,Buffalo Sabres,4,Ottawa Senators,4,Wes McCauley,Dean Morton,0,0
2014020867,New Jersey Devils,4,Vancouver Canucks,2,Chris Rooney,Francois St-Laurent,1,0
2014020868,Carolina Hurricanes,2,Toronto Maple Leafs,1,Kelly Sutherland,Graham Skilliter,1,0
2014020869,St. Louis Blues,5,Boston Bruins,1,Paul Devorski,Justin St. Pierre ,1,0
2014020870,Chicago Blackhawks,1,Colorado Avalanche,4,Dan O'Rourke,Ian Walsh,0,1
2014020871,Calgary Flames,3,Anaheim Ducks,6,Brad Watson,Brad Meier,0,1
2014020872,Edmonton Oilers,0,Minnesota Wild,4,Francis Charron,Marc Joannette,0,1
2014020873,Washington Capitals,2,New York Islanders,2,Dave Jackson,Steve Kozari,0,0
2014020874,Philadelphia Flyers,2,Nashville Predators,2,Mike Leggo,Jean Hebert,0,0
2014020875,Toronto Maple Leafs,4,Winnipeg Jets,3,Greg Kimmerly,Kevin Pollock,1,0
2014020876,Montréal Canadiens,3,Columbus Blue Jackets,1,Ghislain Hebert,Tom Kowal,1,0
2014020877,Ottawa Senators,4,Florida Panthers,1,Eric Furlatt,Thomas John Luxmore,1,0
2014020878,New Jersey Devils,3,Carolina Hurricanes,1,Chris Rooney,Chris Lee,1,0
2014020879,Edmonton Oilers,1,Anaheim Ducks,2,Marc Joannette,Garrett Rank,0,1
2014020880,St. Louis Blues,2,Pittsburgh Penguins,4,Wes McCauley,Rob Martell,0,1
2014020881,Dallas Stars,6,Detroit Red Wings,7,Paul Devorski,Ian Walsh,0,1
2014020882,Arizona Coyotes,2,Tampa Bay Lightning,4,Frederick L'Ecuyer,Tim Peel,0,1
2014020883,San Jose Sharks,1,Los Angeles Kings,2,Dan O'Halloran,Gord Dwyer,0,1
2014020884,Philadelphia Flyers,3,Washington Capitals,2,Justin St. Pierre ,Francois St-Laurent,1,0
2014020885,Chicago Blackhawks,2,Boston Bruins,6,Dave Jackson,Steve Kozari,0,1
2014020886,Buffalo Sabres,1,Nashville Predators,1,Brad Meier,Thomas John Luxmore,0,0
2014020887,New York Islanders,0,Vancouver Canucks,4,Mike Leggo,Chris Lee,0,1
2014020888,Pittsburgh Penguins,5,Florida Panthers,1,Kelly Sutherland,Graham Skilliter,1,0
2014020889,Colorado Avalanche,5,Tampa Bay Lightning,4,Wes McCauley,Francis Charron,1,0
2014020890,New York Rangers,3,Columbus Blue Jackets,3,Jean Hebert,Tom Kowal,0,0
2014020891,Minnesota Wild,6,Dallas Stars,2,Dan O'Rourke,Brian Pochmara,1,0
2014020892,New Jersey Devils,3,Arizona Coyotes,0,Kelly Sutherland,Graham Skilliter,1,0
2014020893,Anaheim Ducks,3,Detroit Red Wings,3,Francis Charron,Tim Peel,0,0
2014020894,Boston Bruins,1,Vancouver Canucks,2,Ghislain Hebert,Eric Furlatt,0,1
2014020895,New York Islanders,5,Arizona Coyotes,1,Mike Leggo,Tom Kowal,1,0
2014020896,New York Rangers,1,Calgary Flames,0,Dean Morton,Francois St-Laurent,1,0
2014020897,Carolina Hurricanes,4,Philadelphia Flyers,1,Frederick L'Ecuyer,Chris Lee,1,0
2014020898,Columbus Blue Jackets,2,Buffalo Sabres,4,Wes McCauley,Justin St. Pierre ,0,1
2014020899,St. Louis Blues,2,Montréal Canadiens,5,Brad Meier,Thomas John Luxmore,0,1
2014020900,Nashville Predators,5,Colorado Avalanche,2,Brian Pochmara,Greg Kimmerly,1,0
2014020901,Minnesota Wild,1,Edmonton Oilers,2,Jean Hebert,Brad Watson,0,1
2014020902,Winnipeg Jets,4,Dallas Stars,2,Dave Jackson,Dan O'Rourke,1,0
2014020903,Chicago Blackhawks,2,Florida Panthers,2,Graham Skilliter,Kevin Pollock,0,0
2014020904,Los Angeles Kings,1,Detroit Red Wings,0,Chris Rooney,Kyle Rehman,1,0
2014020905,New Jersey Devils,1,Calgary Flames,3,Paul Devorski,Rob Martell,0,1
2014020906,Washington Capitals,3,Pittsburgh Penguins,4,Kelly Sutherland,Justin St. Pierre ,0,1
2014020907,Anaheim Ducks,0,Ottawa Senators,3,Dan O'Halloran,Kyle Rehman,0,1
2014020908,Buffalo Sabres,6,Vancouver Canucks,3,Marc Joannette,Rob Martell,1,0
2014020909,New York Rangers,4,Arizona Coyotes,3,Greg Kimmerly,Steve Kozari,1,0
2014020910,Columbus Blue Jackets,2,Montréal Canadiens,5,Jean Hebert,Kevin Pollock,0,1
2014020911,Toronto Maple Leafs,3,Philadelphia Flyers,2,Tom Kowal,Dean Morton,1,0
2014020912,Florida Panthers,0,Chicago Blackhawks,3,Mike Leggo,Brad Meier,0,1
2014020913,Nashville Predators,2,Minnesota Wild,4,Ghislain Hebert,Eric Furlatt,0,1
2014020914,Winnipeg Jets,1,St. Louis Blues,1,Wes McCauley,Graham Skilliter,0,0
2014020915,Los Angeles Kings,0,Ottawa Senators,1,Brad Watson,Ian Walsh,0,1
2014020916,San Jose Sharks,2,Detroit Red Wings,3,Chris Rooney,Kyle Rehman,0,1
2014020917,New Jersey Devils,2,Boston Bruins,3,Greg Kimmerly,Marc Joannette,0,1
2014020918,New York Islanders,2,Calgary Flames,1,Justin St. Pierre ,Steve Kozari,1,0
2014020919,Carolina Hurricanes,3,Washington Capitals,0,Paul Devorski,Ghislain Hebert,1,0
2014020920,Tampa Bay Lightning,4,Chicago Blackhawks,0,Mike Leggo,Brad Meier,1,0
2014020921,Dallas Stars,4,Colorado Avalanche,4,Dan O'Halloran,Frederick L'Ecuyer,0,0
2014020922,Anaheim Ducks,4,Los Angeles Kings,2,Chris Rooney,Ian Walsh,1,0
2014020923,Florida Panthers,5,Buffalo Sabres,3,Eric Furlatt,Francois St-Laurent,1,0
2014020924,Nashville Predators,3,Detroit Red Wings,4,Dave Jackson,Rob Martell,0,1
2014020925,New York Islanders,3,Carolina Hurricanes,5,Tim Peel,Graham Skilliter,0,1
2014020926,Columbus Blue Jackets,0,New Jersey Devils,2,Francis Charron,Chris Lee,0,1
2014020927,Boston Bruins,4,Arizona Coyotes,1,Wes McCauley,Kevin Pollock,1,0
2014020928,Montréal Canadiens,4,Toronto Maple Leafs,0,Jean Hebert,Brian Pochmara,1,0
2014020929,Philadelphia Flyers,4,New York Rangers,2,Paul Devorski,Tom Chmielewski,1,0
2014020930,Colorado Avalanche,1,Minnesota Wild,3,Chris Rooney,Dean Morton,0,1
2014020931,Edmonton Oilers,1,St. Louis Blues,2,Tom Kowal,Kyle Rehman,0,1
2014020932,San Jose Sharks,2,Ottawa Senators,4,Brad Watson,Ian Walsh,0,1
2014020933,Winnipeg Jets,5,Los Angeles Kings,2,Ghislain Hebert,Marc Joannette,1,0
2014020934,Florida Panthers,4,Tampa Bay Lightning,3,Brad Meier,Francois St-Laurent,1,0
2014020935,Pittsburgh Penguins,5,Columbus Blue Jackets,3,Tim Peel,Chris Lee,1,0
2014020936,Washington Capitals,4,Toronto Maple Leafs,0,Brian Pochmara,Graham Skilliter,1,0
2014020937,Dallas Stars,1,Anaheim Ducks,3,Dan O'Halloran,Frederick L'Ecuyer,0,1
2014020938,Vancouver Canucks,5,St. Louis Blues,5,Tom Kowal,Kyle Rehman,0,0
2014020939,New York Rangers,4,Nashville Predators,1,Wes McCauley,Graham Skilliter,1,0
2014020940,Chicago Blackhawks,5,Carolina Hurricanes,2,Paul Devorski,Rob Martell,1,0
2014020941,San Jose Sharks,4,Montréal Canadiens,0,Brad Watson,Dean Morton,1,0
2014020942,New Jersey Devils,3,Nashville Predators,1,Francis Charron,Brian Pochmara,1,0
2014020943,Philadelphia Flyers,2,Calgary Flames,3,Chris Rooney,Tim Peel,0,1
2014020944,Columbus Blue Jackets,3,Washington Capitals,5,Dan O'Halloran,Kendrick Nicholson,0,1
