code,away_outcome,away_score,away_team,home_outcome,home_score,home_team,official_1,official_2
1997021031,0,1,Detroit Red Wings,1,2,Phoenix Coyotes,Dan Marouelli,Ray Scapinello
1997021032,0,1,Tampa Bay Lightning,1,5,Pittsburgh Penguins,Dennis Larue,Mark Pare
1997021033,1,6,Boston Bruins,0,2,Montréal Canadiens,Michael McGeough,Brad Lazarowich
1997021034,0,2,New York Islanders,1,4,New York Rangers,Lance Roberts,Kevin Collins
1997021035,0,4,Buffalo Sabres,1,5,New Jersey Devils,Mark Faucette,Danny McCourt
1997021036,0,2,Chicago Blackhawks,1,3,Toronto Maple Leafs,Kerry Fraser,Gerry Gauthier
1997021037,0,1,Detroit Red Wings,1,3,Dallas Stars,Don Koharski,Swede Knox
1997021038,0,3,San Jose Sharks,0,3,Calgary Flames,Terry Gregson,Mark Wheler
1997021039,0,3,Anaheim Ducks,1,5,Edmonton Oilers,Paul Stewart,Shane Heyer
1997021040,1,2,Los Angeles Kings,0,0,Vancouver Canucks,Don Van Massenhoven,Don Henderson
1997021041,1,4,Pittsburgh Penguins,0,1,Carolina Hurricanes,Bernard Degrace,Gordon Broseker
1997021042,1,2,Montréal Canadiens,0,0,Ottawa Senators,Mark Faucette,Brad Lazarowich
1997021043,0,0,Tampa Bay Lightning,1,4,New York Islanders,Blaine Angus,Pierre Champoux
1997021044,1,7,Philadelphia Flyers,0,3,Florida Panthers,Stephen Walkom,Jean Morin
1997021045,0,1,New Jersey Devils,0,1,Chicago Blackhawks,Bill McCreary,Dan Schachte
1997021046,0,1,San Jose Sharks,1,4,Colorado Avalanche,Don Koharski,Swede Knox
1997021047,0,2,Dallas Stars,1,3,Phoenix Coyotes,Robbie Shick,Ray Scapinello
1997021048,1,7,St. Louis Blues,0,3,Los Angeles Kings,Don Van Massenhoven,Thor Nelson
1997021049,1,4,Calgary Flames,0,2,Vancouver Canucks,Dennis Larue,Don Henderson
1997021050,1,4,Washington Capitals,0,3,Carolina Hurricanes,Stephen Walkom,Gordon Broseker
1997021051,0,2,Boston Bruins,1,5,Pittsburgh Penguins,Paul Devorski,Danny McCourt
1997021052,0,3,Buffalo Sabres,0,3,Montréal Canadiens,Bill McCreary,Gerry Gauthier
1997021053,1,2,New York Islanders,0,1,New Jersey Devils,Dan Marouelli,Brian Murphy
1997021054,1,2,New York Rangers,0,1,Philadelphia Flyers,Dave Jackson,Pierre Champoux
1997021055,0,2,Florida Panthers,0,2,Tampa Bay Lightning,Lance Roberts,Jean Morin
1997021056,0,1,Chicago Blackhawks,1,3,Dallas Stars,Kerry Fraser,Ray Scapinello
1997021057,0,3,Detroit Red Wings,1,4,Colorado Avalanche,Don Koharski,Swede Knox
1997021058,1,5,St. Louis Blues,0,4,Phoenix Coyotes,Paul Stewart,Jay Sharrers
1997021059,0,3,Toronto Maple Leafs,1,4,Edmonton Oilers,Don Van Massenhoven,Wayne Bonney
1997021060,0,1,Calgary Flames,1,4,San Jose Sharks,Michael McGeough,Brad Lazarowich
1997021061,1,4,Anaheim Ducks,0,1,Los Angeles Kings,Brad Watson,Thor Nelson
1997021062,0,1,Philadelphia Flyers,1,2,Boston Bruins,Stephen Walkom,Kevin Collins
1997021063,1,2,Ottawa Senators,0,1,Buffalo Sabres,Terry Gregson,Scott Driscoll
1997021064,0,1,Carolina Hurricanes,1,2,Washington Capitals,Mark Faucette,Danny McCourt
1997021065,1,2,Toronto Maple Leafs,0,1,Vancouver Canucks,Brad Watson,Baron Parker
1997021066,1,5,St. Louis Blues,0,3,Anaheim Ducks,Dennis Larue,Thor Nelson
1998020001,1,1,Philadelphia Flyers,0,0,New York Rangers,Bill McCreary,Jean Morin
1998020002,0,1,Tampa Bay Lightning,1,4,Florida Panthers,Kerry Fraser,Pierre Racicot
1998020003,0,3,San Jose Sharks,0,3,Calgary Flames,GREGSON,Murphy
1998020004,0,3,St. Louis Blues,0,3,Boston Bruins,Blaine Angus,Kevin Collins
1998020005,0,1,Detroit Red Wings,1,2,Toronto Maple Leafs,Dave Jackson,Ray Scapinello
1998020006,0,1,New York Rangers,1,7,Montréal Canadiens,Lance Roberts,Pierre Champoux
1998020007,1,4,Pittsburgh Penguins,0,3,New York Islanders,Kevin Maguire,Jean Morin
1998020008,0,0,Anaheim Ducks,1,1,Washington Capitals,Mark Faucette,Mike Cvik
1998020009,0,4,Tampa Bay Lightning,0,4,Carolina Hurricanes,Paul Devorski,Pat Dapuzzo
1998020010,0,1,New Jersey Devils,1,2,Chicago Blackhawks,Richard Trottier,Dan Schachte
1998020011,1,1,Florida Panthers,0,0,Nashville Predators,Dan Marouelli,Danny McCourt
1998020012,1,4,Ottawa Senators,0,3,Colorado Avalanche,Dan O'Halloran,Baron Parker
1998020013,1,2,Los Angeles Kings,0,1,Edmonton Oilers,Stephen Walkom,Swede Knox
1998020014,0,1,Buffalo Sabres,1,4,Dallas Stars,Don Van Massenhoven,Thor Nelson
1998020015,1,5,Calgary Flames,0,3,San Jose Sharks,KOHARSKI,Murphy
1998020016,0,1,Anaheim Ducks,1,4,Philadelphia Flyers,Paul Devorski,Pat Dapuzzo
1998020017,1,4,Ottawa Senators,0,1,Phoenix Coyotes,Dan O'Halloran,Baron Parker
1998020018,0,0,New York Islanders,1,3,Boston Bruins,Mark Faucette,Mike Cvik
1998020019,1,4,St. Louis Blues,0,2,New York Rangers,Kerry Fraser,Kevin Collins
1998020020,1,3,Buffalo Sabres,0,0,Colorado Avalanche,Robbie Shick,Thor Nelson
1998020021,0,2,Los Angeles Kings,1,4,Vancouver Canucks,Stephen Walkom,Brad Lazarowich
1998020022,0,0,Anaheim Ducks,1,1,Montréal Canadiens,Mark Faucette,Mike Cvik
1998020023,1,3,Detroit Red Wings,0,2,Washington Capitals,Paul Devorski,Ray Scapinello
1998020024,0,2,Carolina Hurricanes,1,3,Nashville Predators,Dennis Larue,Pat Dapuzzo
1998020025,1,3,Toronto Maple Leafs,0,2,Edmonton Oilers,Stephen Walkom,Don Henderson
1998020026,0,1,Chicago Blackhawks,1,3,Dallas Stars,Bill McCreary,Baron Parker
1998020027,1,3,Pittsburgh Penguins,0,1,New Jersey Devils,Lance Roberts,Ray Scapinello
1998020028,1,2,New York Islanders,0,0,Tampa Bay Lightning,Richard Trottier,Pierre Champoux
1998020029,1,3,Boston Bruins,0,0,Colorado Avalanche,Bill McCreary,Thor Nelson
1998020030,1,4,Edmonton Oilers,0,1,Vancouver Canucks,Don Van Massenhoven,Brad Lazarowich
1998020031,0,2,Dallas Stars,0,2,Carolina Hurricanes,Brad Watson,Pierre Racicot
1998020032,1,5,Anaheim Ducks,0,3,Chicago Blackhawks,Kerry Fraser,Danny McCourt
1998020033,0,2,Colorado Avalanche,1,5,Phoenix Coyotes,Kevin Maguire,Jay Sharrers
1998020034,0,2,Florida Panthers,0,2,Buffalo Sabres,Dave Jackson,Mike Cvik
1998020035,1,2,New Jersey Devils,0,1,New York Rangers,Denis LaRue,Mark Faucette
1998020036,0,2,Montréal Canadiens,0,2,Washington Capitals,Lance Roberts,Pierre Racicot
1998020037,1,5,Philadelphia Flyers,0,2,Tampa Bay Lightning,Robbie Shick,Pierre Champoux
1998020038,0,1,St. Louis Blues,1,4,Detroit Red Wings,Terry Gregson,Dan Schachte
1998020039,1,7,Toronto Maple Leafs,0,3,Calgary Flames,Don Van Massenhoven,Don Henderson
1998020040,0,1,Boston Bruins,1,2,Los Angeles Kings,Bill McCreary,Kevin Maguire
1998020041,1,4,Buffalo Sabres,0,3,Montréal Canadiens,Dan O'Halloram,Dan Marouelli
1998020042,0,1,Nashville Predators,1,3,Ottawa Senators,Dave Jackson,Kevin Collins
1998020043,1,4,Edmonton Oilers,0,2,New Jersey Devils,Greg Kimmerly,Jean Morin
1998020044,0,3,New York Rangers,0,3,Pittsburgh Penguins,Stephen Walkom,Scott Driscoll
1998020045,0,1,Philadelphia Flyers,0,1,Carolina Hurricanes,Lance Roberts,Dennis Larue
1998020046,0,3,Dallas Stars,1,4,Chicago Blackhawks,Don Koharski,Danny McCourt
1998020047,1,1,New York Islanders,0,0,St. Louis Blues,Richard Trottier,Kerry Fraser
1998020048,0,1,Toronto Maple Leafs,1,4,Vancouver Canucks,Don Van Massenhoven,Bill McCreary
1998020049,1,4,Washington Capitals,0,1,Tampa Bay Lightning,Brad Watson,Terry Gregson
1998020050,0,0,Calgary Flames,1,2,Detroit Red Wings,Rob Shick,Paul Devorski
1998020051,0,5,Colorado Avalanche,0,5,Los Angeles Kings,Don Van Massenhoven,Wayne Bonney
1998020052,1,3,Boston Bruins,0,0,San Jose Sharks,Kevin Maguire,Shane Heyer
1998020053,0,2,Nashville Predators,0,2,Toronto Maple Leafs,Rob Shick,Paul Devorski
1998020054,1,2,Chicago Blackhawks,0,1,Montréal Canadiens,Stephen Walkom,Scott Zelkin
1998020055,0,1,Boston Bruins,1,3,Phoenix Coyotes,Richard Trottier,Kerry Fraser
1998020056,0,2,Edmonton Oilers,1,3,New York Rangers,Denis LaRue,Don Koharski
1998020057,0,1,San Jose Sharks,1,3,Philadelphia Flyers,Rob Martell,Dan Marouelli
1998020058,0,1,Vancouver Canucks,1,3,Carolina Hurricanes,Terry Gregson,Danny McCourt
1998020059,0,1,Calgary Flames,1,3,Dallas Stars,Kerry Fraser,Swede Knox
1998020060,0,2,Ottawa Senators,1,3,Montréal Canadiens,Stephen Walkom,Jean Morin
1998020061,1,4,Edmonton Oilers,0,2,New York Islanders,Greg Kimmerly,Dan Marouelli
1998020062,1,2,Vancouver Canucks,0,1,Washington Capitals,Don Koharski,Pat Dapuzzo
1998020063,0,0,Pittsburgh Penguins,1,5,Tampa Bay Lightning,Brad Watson,Terry Gregson
1998020064,0,1,Los Angeles Kings,0,1,Florida Panthers,Mark Faucette,Bernard Degrace
1998020065,0,2,Nashville Predators,1,5,Detroit Red Wings,Scott Zelkin,Bill McCreary
1998020066,0,0,Boston Bruins,1,3,Anaheim Ducks,Richard Trottier,Lonnie Cameron
1998020067,1,5,St. Louis Blues,0,3,Ottawa Senators,Rob Shick,Dennis Larue
1998020068,0,2,New York Islanders,1,3,New York Rangers,Dan Marouelli,Brian Murphy
1998020069,1,3,New Jersey Devils,0,2,Philadelphia Flyers,Don Koharski,Gordon Broseker
1998020070,0,2,San Jose Sharks,0,2,Chicago Blackhawks,Dave Jackson,Don Henderson
1998020071,0,1,Phoenix Coyotes,1,2,Dallas Stars,Mike McGeough,Mike Leggo
1998020072,1,1,Washington Capitals,0,0,Buffalo Sabres,Paul Devorski,Baron Parker
1998020073,0,2,Los Angeles Kings,1,3,Tampa Bay Lightning,Mark Faucette,Danny McCourt
1998020074,1,5,Vancouver Canucks,0,0,Florida Panthers,Terry Gregson,Pierre Racicot
1998020075,1,5,Toronto Maple Leafs,0,3,Detroit Red Wings,Stephen Walkom,Don Henderson
1998020076,1,4,Calgary Flames,0,3,Nashville Predators,Bernard Degrace,Dan Schachte
1998020077,1,3,Detroit Red Wings,0,0,Montréal Canadiens,Don Koharski,Jean Morin
1998020078,1,3,Carolina Hurricanes,0,1,Ottawa Senators,Paul Devorski,Mark Wheler
1998020079,0,1,Boston Bruins,1,3,New Jersey Devils,Kerry Fraser,Pat Dapuzzo
1998020080,0,4,Buffalo Sabres,1,5,New York Islanders,Dan O'Halloran,Trottier
1998020081,0,2,New York Rangers,0,2,Philadelphia Flyers,Bill McCreary,Kevin Collins
1998020082,1,6,Toronto Maple Leafs,0,4,Pittsburgh Penguins,Dennis Larue,Don Henderson
1998020083,0,2,Florida Panthers,0,2,Washington Capitals,Blaine Angus,Thor Nelson
1998020084,0,4,Nashville Predators,1,5,Chicago Blackhawks,Lance Roberts,Rob Martell
1998020085,0,3,Calgary Flames,1,4,St. Louis Blues,Dave Jackson,Dan Schachte
1998020086,0,4,Edmonton Oilers,1,6,Colorado Avalanche,Don Van Massenhoven,Wayne Bonney
1998020087,0,1,San Jose Sharks,1,2,Dallas Stars,Michael McGeough,Swede Knox
1998020088,1,3,Los Angeles Kings,0,2,Carolina Hurricanes,Mark Faucette,Thor Nelson
1998020089,0,2,Vancouver Canucks,1,3,Tampa Bay Lightning,Richard Trottier,Danny McCourt
1998020090,0,2,Phoenix Coyotes,0,2,Anaheim Ducks,Robbie Shick,Shane Heyer
1998020091,1,2,Pittsburgh Penguins,0,0,Toronto Maple Leafs,Dan Marouelli,Don Koharski
1998020092,1,5,Phoenix Coyotes,0,1,Colorado Avalanche,Don Van Massenhoven,Lance Roberts
1998020093,0,0,Los Angeles Kings,1,1,New York Islanders,Kerry Fraser,Blaine Angus
1998020094,0,0,Buffalo Sabres,0,0,New York Rangers,Stephen Walkom,Thor Nelson
1998020095,0,1,St. Louis Blues,1,2,Philadelphia Flyers,Mark Faucette,Don Henderson
1998020096,0,4,Vancouver Canucks,1,5,Nashville Predators,Lyle Seitz,Dave Jackson
1998020097,1,9,Boston Bruins,0,2,Montréal Canadiens,Richard Trottier,Kerry Fraser
1998020098,1,4,Los Angeles Kings,0,0,New Jersey Devils,Stephen Walkom,Thor Nelson
1998020099,0,0,Chicago Blackhawks,1,2,Carolina Hurricanes,Bill McCreary,Mike Leggo
1998020100,1,7,Detroit Red Wings,0,2,Florida Panthers,Brad Watson,Pierre Racicot
1998020101,1,5,Pittsburgh Penguins,0,2,Calgary Flames,Dan Marouelli,Mark Wheler
1998020102,0,2,Washington Capitals,1,8,Edmonton Oilers,Dan O'Halloran,Terry Gregson
1998020103,0,3,Tampa Bay Lightning,1,5,Anaheim Ducks,Don Van Massenhoven,Lance Roberts
1998020104,1,4,Phoenix Coyotes,0,2,San Jose Sharks,Robbie Shick,Shane Heyer
1998020105,0,1,Montréal Canadiens,0,1,Boston Bruins,Mark Faucette,Paul Devorski
1998020106,0,1,Philadelphia Flyers,1,3,Ottawa Senators,Richard Trottier,Ray Scapinello
1998020107,1,2,New Jersey Devils,0,1,New York Islanders,Dave Jackson,Gerry Gauthier
1998020108,0,1,Detroit Red Wings,1,3,St. Louis Blues,Bill McCreary,Don Koharski
1998020109,0,2,San Jose Sharks,1,4,Colorado Avalanche,Michael McGeough,Shane Heyer
1998020110,0,1,Toronto Maple Leafs,1,4,Buffalo Sabres,Kerry Fraser,Brad Lazarowich
1998020111,0,0,Carolina Hurricanes,1,1,New York Rangers,Mark Faucette,Pat Dapuzzo
1998020112,1,7,Florida Panthers,0,3,Chicago Blackhawks,McCREAY,Morin
1998020113,0,0,Washington Capitals,0,0,Calgary Flames,GREGSON,Cameron
1998020114,0,2,Pittsburgh Penguins,0,2,Vancouver Canucks,Marouelli,Knox
1998020115,0,3,Anaheim Ducks,0,3,Dallas Stars,Dan O'Halloran,VAN MASSENHOVEN
1998020116,1,3,Tampa Bay Lightning,0,0,Los Angeles Kings,ROBERTS,Wayne Bonney
1998020117,1,2,Carolina Hurricanes,0,0,Boston Bruins,Richard Trottier,Kevin Collins
1998020118,1,6,Buffalo Sabres,0,3,Toronto Maple Leafs,Stephen Walkom,Brad Lazarowich
1998020119,0,1,Montréal Canadiens,1,5,Ottawa Senators,Kerry Fraser,Ray Scapinello
1998020120,0,1,Florida Panthers,1,3,New Jersey Devils,Blaine Angus,Pat Dapuzzo
1998020121,0,2,Philadelphia Flyers,1,3,New York Islanders,Brad Watson,Paul Devorski
1998020122,0,2,Anaheim Ducks,0,2,St. Louis Blues,Michael McGeough,Jean Morin
1998020123,0,2,Colorado Avalanche,1,3,Nashville Predators,Rob Martell,Pierre Racicot
1998020124,0,1,Pittsburgh Penguins,1,4,Edmonton Oilers,Terry Gregson,Don Henderson
1998020125,0,2,Detroit Red Wings,1,3,Dallas Stars,Don Van Massenhoven,Mark Pare
1998020126,0,1,Tampa Bay Lightning,1,6,San Jose Sharks,Lance Roberts,Dan Marouelli
1998020127,1,5,Ottawa Senators,0,4,Philadelphia Flyers,DEVORSKI,Nowak
1998020128,1,4,Calgary Flames,0,1,Chicago Blackhawks,Don Koharski,Danny McCourt
1998020129,0,1,Washington Capitals,1,4,Vancouver Canucks,Dennis LaRue,Terry Gregson
1998020130,1,3,Phoenix Coyotes,0,0,Los Angeles Kings,Rob Shick,Dan O'Halloran
1998020131,0,2,Florida Panthers,1,6,New York Islanders,Scott Zelkin,Stephen Walkom
1998020132,1,3,Colorado Avalanche,0,2,Carolina Hurricanes,Richard Trottier,Blaine Angus
1998020133,0,3,Vancouver Canucks,1,5,Edmonton Oilers,Dan Marouelli,Mark Wheler
1998020134,0,2,Boston Bruins,1,4,Buffalo Sabres,Michael McGeough,Scott Driscoll
1998020135,0,1,New York Rangers,1,3,New Jersey Devils,Brad Watson,Bill McCreary
1998020136,0,4,Philadelphia Flyers,0,4,Pittsburgh Penguins,Dave Jackson,Mark Faucette
1998020137,1,5,Calgary Flames,0,2,Detroit Red Wings,Don Koharski,Jean Morin
1998020138,0,0,Colorado Avalanche,1,3,Toronto Maple Leafs,Terry Gregson,Jean Morin
1998020139,1,4,Montréal Canadiens,0,1,New York Rangers,Don Van Massenhoven,Brian Murphy
1998020140,1,5,Tampa Bay Lightning,0,2,Washington Capitals,Richard Trottier,Pierre Champoux
1998020141,0,1,Chicago Blackhawks,1,2,Florida Panthers,Rob Shick,Mike Leggo
1998020142,0,2,Nashville Predators,1,3,Edmonton Oilers,Paul Devorski,Swede Knox
1998020143,1,3,St. Louis Blues,0,1,Anaheim Ducks,Dennis Larue,Shane Heyer
1998020144,0,0,Dallas Stars,1,4,San Jose Sharks,Dan O'Halloran,Kerry Fraser
1998020145,0,1,Toronto Maple Leafs,1,4,Boston Bruins,Don Koharski,Danny McCourt
1998020146,1,4,Pittsburgh Penguins,0,2,Ottawa Senators,Mick McGeough,Kevin Maguire
1998020147,1,6,Carolina Hurricanes,0,3,New York Islanders,Bill McCreary,Gerry Gauthier
1998020148,0,2,St. Louis Blues,0,2,Los Angeles Kings,Kerry Fraser,Baron Parker
1998020149,1,3,Carolina Hurricanes,0,2,Washington Capitals,Don Van Massenhoven,Greg Kimmerly
1998020150,0,2,Chicago Blackhawks,0,2,Tampa Bay Lightning,Robbie Shick,Kevin Collins
1998020151,1,2,Nashville Predators,0,1,Calgary Flames,Dave Jackson,Swede Knox
1998020152,1,5,Colorado Avalanche,0,2,Edmonton Oilers,Rob Martell,Paul Devorski
1998020153,0,1,Detroit Red Wings,1,3,Phoenix Coyotes,Kerry Fraser,Wayne Bonney
1998020154,0,2,San Jose Sharks,0,2,Anaheim Ducks,Mark Faucette,Shane Heyer
1998020155,0,6,New York Rangers,0,6,Toronto Maple Leafs,Lance Roberts,Ray Scapinello
1998020156,0,2,New York Islanders,1,4,Montréal Canadiens,Terry Gregson,Bernard Degrace
1998020157,1,8,Washington Capitals,0,5,Ottawa Senators,Michael McGeough,Scott Driscoll
1998020158,0,2,Buffalo Sabres,0,2,Philadelphia Flyers,Dan Marouelli,Danny McCourt
1998020159,0,0,Boston Bruins,0,0,Pittsburgh Penguins,Don Koharski,Dan Schachte
